Taxon	Confidence	SubG_GLM_p	SubG_GLM_time_slope	SupG_GLM_p	SupG_GLM_time_slope	Sal_GLM_p	Sal_GLM_time_slope	T_GLM_p	T_GLM_time_slope	SubG_GLM_p_adj	SupG_GLM_p_adj	Sal_GLM_p_adj	T_GLM_p_adj
d0e4fcd36ffe0a90bd609ef462ee9088	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.998962998784784	NA	NA	NA	NA	NA	NA	0.658579078683453	-0.00106712310819703	NA	NA	NA	0.721429621851837
747d4902387952e5c07d30f117856e34	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.857087324923981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5386b81dc9d697f03071b66aa985db6d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.954291200663217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
a5350dab238abdac99a07ec6f816315e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter; s__	0.89076013040211	NA	NA	NA	NA	0.542519542404396	-0.00583568043181958	0.973239374793219	0.000148731275880541	NA	NA	0.745258660954181	0.98281751176866
069da6e189212f90e4b2fbe5c57579bb	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__amylovorum	0.872041363689383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0db796453f19c805910dacb7298ee191	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__	0.999999819440648	NA	NA	NA	NA	NA	NA	0.182648239118343	-0.00381855665733258	NA	NA	NA	0.441124453089317
db4b596c1c7478399498dd48414d8d40	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.992962434021035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0791b4f513c36ba0cb161100e51d5dc7	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Sphaerochaetales; f__Sphaerochaetaceae; g__Sphaerochaeta; s__	0.946431955588237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f480b12a72f56c77ffdd8e41c3f9eeb4	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	0.999986945945007	0.182648242934441	0.000834820281620425	0.700151113060692	0.0013902466299901	NA	NA	NA	NA	0.332528341082246	0.760476633069939	NA	NA
f1023c380ed9314544e92db730a20f8b	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__	0.952830951332732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6493b7272bbda64509dd08dfbf47be07	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999800196247995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f9c3d86f210609d2185cddcb33f7cec6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.972148613108906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4a7340ee949f51b6525f2c84ca910ace	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.995699541442301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3eb5fa65d3431ccc699352eaf619a622	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.999607674212635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2d57eac9979165b3faafbd629fc555db	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.756417543646084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
e1afbf00f78b896e34ce47197823740c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella; s__	0.999144096264056	0.290244016781167	0.00328885192290271	0.433011160049007	0.00325150014443752	0.67557744607596	-0.00316674889267618	0.997407322740248	2.94133884809838e-05	0.487365594913346	0.686592043808169	0.759223905774471	0.998342538232738
e0e4ecaa8c0d7b2a9bb02234ab1d1073	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.997316319162199	0.182648232128633	-0.00512089711779457	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
50587d504269e11927aa69b1baa343bd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae	0.990618733017241	0.182648240702205	-0.00638769266573973	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
99f68506be1d86c0c2282ac53e049a1a	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__	0.998751189664749	NA	NA	0.182648233889232	0.00178153457608428	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
4c299309917b6fbc1194c55a750769d2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999023068037449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
679c9a996e7c442e5f7771461ad6f14c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.984249321408393	0.182648238152191	0.000739913421218578	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
2f94867b7644abc375b09fe40958ef74	k__Bacteria; p__SR1; c__; o__; f__; g__; s__	0.998217372091856	NA	NA	NA	NA	0.658579078683418	-0.00255602429642009	NA	NA	NA	NA	0.745258660954181	NA
b56021b22195d825bcfb8e3bff8413a3	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.999911985816306	0.1826482435057	0.00113264347514231	NA	NA	0.276800969262313	0.00078199003469482	0.118694710948817	0.00540543720340159	0.332528341082246	NA	0.64227574172548	0.441124453089317
445f6c369ca1acf2528be929b33415e7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__asaccharolytica	0.776623704747111	NA	NA	NA	NA	NA	NA	0.182648237835264	-0.00351752661259593	NA	NA	NA	0.441124453089317
2ea466baff29279a28371dc371d5ac81	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae	0.999876730958928	NA	NA	NA	NA	0.0579047408104345	0.0114169831580895	NA	NA	NA	NA	0.493852216633925	NA
0ce58fcb4b7cb65327890fd8e230086e	k__Bacteria; p__Chlorobi; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae	0.999773561117566	NA	NA	NA	NA	NA	NA	0.658579078683444	-0.000793140182052476	NA	NA	NA	0.721429621851837
d69ad970cd3b68948582c92f2cce5318	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.979092252232524	NA	NA	NA	NA	0.182648229186099	0.00732972738477655	NA	NA	NA	NA	0.493852216633925	NA
cd48469ca07fca76d56b3c9ee3eab757	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea	0.99828419250758	0.933911911199642	-0.000367423502259449	0.182648237615125	0.00179616948882951	0.182648237998222	-0.0038689358291141	NA	NA	0.949883663412322	0.352134631916777	0.493852216633925	NA
00c9efd820e013016b8bc1c1729bc01c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.985383711230936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ba9310bea22604375b08f1083e748a22	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999982450014985	NA	NA	NA	NA	NA	NA	0.658579078683446	0.00285800333754374	NA	NA	NA	0.721429621851837
b3ca9e3f04d7c3c92e06eb63394ddaea	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.999996519792972	0.0877904425569643	-0.0156953834400524	0.0172606013992065	-0.00892072859181363	NA	NA	NA	NA	0.332528341082246	0.352134631916777	NA	NA
4f21afd2b5f33a84ddcee3cbf0585468	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.99442538619852	NA	NA	0.658579078683466	-0.00201489405993958	NA	NA	NA	NA	NA	0.725361203457171	NA	NA
ca010c86b58d4f0356c7b7fe63a6b970	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia	0.942764749677496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
acafdfbd7b440823cb4de1c7cd5486f1	k__Bacteria	0.999996464829108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0357b97cfd9f731512fc1a0ba8fd3112	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__	0.994696868921862	0.182648237457127	0.00114156064740301	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
69747815df51ee0083935e787e7b0cab	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.820342331608523	NA	NA	0.182648231793509	0.00458390387040349	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
de4466d4e6155209efb8fad4f571620c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.963243890332435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
96b2e94429ceb3253188ad62a7cdee33	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.872537642441322	NA	NA	NA	NA	NA	NA	0.182648246110744	0.00897222256299622	NA	NA	NA	0.441124453089317
c304a092c72fd2fe4e8054bcac403110	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.744014289105034	0.182648242629147	-0.00761387715063895	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
3aa5794b1c578706b2e43bedf80e5b7e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoanaerobaculum; s__orale	0.889442335717217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34c1b24dd8da486a4fa6bc51b4385286	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.999051926689838	NA	NA	NA	NA	0.658579078683443	-0.001094088637521	NA	NA	NA	NA	0.745258660954181	NA
3a36bba5963a1752fdf21e59cef9e3e5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.999171111733885	NA	NA	NA	NA	0.596200353478742	0.00191664992084845	0.989093294763961	-6.67992474352425e-05	NA	NA	0.745258660954181	0.991880781738402
ef8f10cc4b3ed3463decaa37d4b9cb00	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.979271958879486	NA	NA	NA	NA	0.658579078683431	-0.00263728760863152	NA	NA	NA	NA	0.745258660954181	NA
c2865748b02e3e5286ba159eb73b9c8a	k__Bacteria	0.999997461712608	0.658579078683406	0.00255830320933396	NA	NA	NA	NA	NA	NA	0.72143743013185	NA	NA	NA
81c5b143536e97cbe1efbb15e9964908	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.995865874956025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ed427d1947f8d91a1bb8d648caff48e2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.897929480781532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
439b9cdb4197d58e69824b802029fce9	k__Bacteria; p__Bacteroidetes	0.999996068303845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
70154ecc17c454aebd3747cef471f5bf	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.99952863810625	0.182648240883403	0.00298135403147323	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
dd89e3bd0d93bfc72cb0bf5079b34052	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.997559953831499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
97dc7e80372ad6cefebd71ce1943b2fa	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	0.998290328508967	0.178297280303132	0.004203621088258	0.865058747887791	-0.000412377324837205	0.887045419268522	-0.000342866661427247	NA	NA	0.332528341082246	0.898430396492491	0.921823491518441	NA
900346d537c454cee1cd049924c4f33e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Shuttleworthia; s__satelles	0.999973362620146	NA	NA	0.182648238111446	0.00549258663080104	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
e11da28d6a89fa2587940bdec640e952	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.999999823772855	NA	NA	NA	NA	NA	NA	0.658579078683454	-2.08256904178769e-05	NA	NA	NA	0.721429621851837
8d088a4a24c6c5473aa929d467e6b4bf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.752737836084688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1e68176213d3cbd223383add6174bce1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.978787846624811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f67ddfcca9fd36e99a813482ccfd10ab	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__; g__; s__	0.985262777538478	NA	NA	0.182648231793509	0.00458390387040349	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
cfa2b6c1297c4e95485cd0b64abe073c	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae	0.885483197516167	NA	NA	NA	NA	NA	NA	0.182648236236044	0.00638104292611994	NA	NA	NA	0.441124453089317
2407e8c1a163fd96d030799e0660a456	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.936318653738127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cd28c396da9f38af95fd948c5ba9680d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.938216838067823	NA	NA	NA	NA	0.182648235365712	-0.010146720335789	0.658579078683452	-0.00223871050242039	NA	NA	0.493852216633925	0.721429621851837
9dba027a65c7320bbfc63ef7339800dd	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.968545871001567	0.658579078683396	0.00232550710036398	NA	NA	NA	NA	NA	NA	0.72143743013185	NA	NA	NA
6129e3cfc0cd0b2125f87b4a6cb7bcb1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella; s__	0.972136648090378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9228e697993b584a32e871efeacc1d7c	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Kingella; s__	0.865684740631903	NA	NA	NA	NA	0.182810807222678	0.00360150326000127	NA	NA	NA	NA	0.493852216633925	NA
9e757d2fcfff56d9cb18011ea3b6a7d6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.935555285946194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f50eb14226fd670e8d9e5b801e7f7d77	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.999999957937775	0.10860234471394	-0.00986765444801075	0.683658155184812	-0.00187795457281623	NA	NA	NA	NA	0.332528341082246	0.745558176407282	NA	NA
9f82f68c6162dcd4d3cb10c37f674c1f	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__	0.999999931497714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ad09de224b07ee0b5d1d5c3993f18d2e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999944584922662	0.182648243529206	-0.0043686497627652	0.182648237860587	0.00599341146032681	NA	NA	0.65857907868341	-0.00118069768478986	0.332528341082246	0.352134631916777	NA	0.721429621851837
bf297eedd85e464404ea87792f2b6e15	k__Bacteria; p__WS3; c__PRR-12; o__GN03; f__; g__; s__	0.999947208004814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
bec67a02438576765855f1737ab59088	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.999679230892065	0.292876682186746	0.00553430062102308	0.0954528932565071	-0.00312199517527877	0.0947080255609928	0.00268310450871699	NA	NA	0.490778497660269	0.352134631916777	0.493852216633925	NA
eead6b9a7f19ba41c03b123144cfebf1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.839043007762098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2ffceb3c8c906c061bb110111a394605	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.709078859340745	0.182648237323751	-1.86081841308677e-05	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
774a5b3862fc81c7ed836f444bd50aef	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.99867807431598	NA	NA	NA	NA	NA	NA	0.658579078683428	0.00317080805410655	NA	NA	NA	0.721429621851837
bf0f1e5370758db47f1e9ea1ae466dad	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__nanceiensis	0.999999652914059	0.311886712044596	0.0053122243632667	0.63315577886193	0.00323897142956771	0.190182642110269	0.0154774968885253	0.595347926697933	0.005042665758599	0.515764122900847	0.725361203457171	0.510700566309307	0.721429621851837
742b6d33bcdc24f435035bcb90dab53d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.983291359287999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c1357bae3a85134717793ac8c8823278	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.890683764559783	NA	NA	NA	NA	NA	NA	0.182648238023065	0.0048266686199106	NA	NA	NA	0.441124453089317
6bc918d92f23edc9fc39bb6705b9b8c8	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999998620882436	NA	NA	NA	NA	NA	NA	0.182648237893318	0.00105022336281826	NA	NA	NA	0.441124453089317
cb3eab493c607e38c460f97e3e99f9dd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.948535980044693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
b6f30a745774238b6e747a6f624f3a2f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.988724942464395	NA	NA	NA	NA	0.313711378452816	-0.00592952750940454	0.139979022581122	-0.0107710329194779	NA	NA	0.706085650004189	0.441124453089317
34af783931f54da633fa68dc5fa0fea6	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	0.997479530782951	0.168283347609763	0.0213032264934478	0.0554944529711306	0.0300089358377422	0.0183631356102188	0.0295637133616391	0.491722018112029	0.0107137435942342	0.332528341082246	0.352134631916777	0.493852216633925	0.721429621851837
35e11b19dca989e25c417d462d681c2c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.927270422980784	NA	NA	NA	NA	NA	NA	0.182648237998994	0.000692614382949669	NA	NA	NA	0.441124453089317
dc0d20801355f2bf014c6bb07ca532ad	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.999888843929267	NA	NA	0.182648244029483	0.00312000812198323	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
82e311bea7d7d1a532ba9d68f9e777f2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999569697660281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5bdf457deb4ecf3194f63354e171ba5d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.833521198514409	0.182648236082302	-0.00297232367629645	0.544215259201186	-0.00412254496097311	0.65857907868342	0.00084579891225142	0.658579078683431	0.00164966872981565	0.332528341082246	0.725361203457171	0.745258660954181	0.721429621851837
1a2c6ebcc8cc46632c175de5adadd6e9	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Sediminibacterium; s__	0.997069483239284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1a9e82c2524fe56d378fa8efbba5324e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella; s__	0.995831743858207	0.65857907868343	-0.00270321088265364	NA	NA	NA	NA	NA	NA	0.72143743013185	NA	NA	NA
7a754c31610cf29c3d33f313b9d73388	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	0.892561458954292	0.658579078683405	-0.00267415769163267	NA	NA	NA	NA	NA	NA	0.72143743013185	NA	NA	NA
3afd568a39764e3254a112d4aab0d307	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.999544737824598	0.294771762921569	0.00151251845370867	NA	NA	0.242576492268528	0.00275713377656837	NA	NA	0.493448534552943	NA	0.594695143722517	NA
457ba35bf299a819a542cc960d19dac3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.772621345061678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4e7f54a17ed66cd911f203d30b7d6d28	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.928974872285315	0.182648232373544	-0.00255345660717681	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
fe6378aed95f7bf26d2fd177e3b3c905	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.912918145699525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
782df52b93b384667f9fd462acdfedfb	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.991398636012833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9dc9ba9f6d9079013107827e7e4ce553	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.927887460169487	0.182648236411756	-0.0080890355479129	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
21a76b642f062975413569414f02567a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.989956554190705	NA	NA	NA	NA	0.658579078683426	-0.00275637261026006	NA	NA	NA	NA	0.745258660954181	NA
a6b3949439d4d5de1b606c680d74df45	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__	0.976725465099263	0.690690528606586	-0.00226293266209503	0.0912909850254572	0.00914617494492614	0.901621496782506	0.000835830720772361	NA	NA	0.746119127830959	0.352134631916777	0.933547172075934	NA
a7a54f1057055cf1fff3f449e8073662	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.974519277972842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
93535338807d6865478209fc5f5cdd95	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__	0.99987784335452	0.0945139965673457	0.00359270470867484	0.10102552677596	0.00519933207488869	0.658579078683383	0.00020498669030303	NA	NA	0.332528341082246	0.352134631916777	0.745258660954181	NA
23ae8d0ac21e6d0d1cbcec9516d9641f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.999997758399655	0.182648238863344	0.0064418222243764	NA	NA	NA	NA	0.658579078683405	0.001012240499014	0.332528341082246	NA	NA	0.721429621851837
90b58a1ef82c180f4ec8e7c6c9354edf	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.834444660600863	NA	NA	NA	NA	NA	NA	0.18264823798656	-0.0066318041744042	NA	NA	NA	0.441124453089317
e06dafd92a0d316ea07e8ec34ccf8bed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.971549804348716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8f59d6465810b91f77435665685582cb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.999167219797815	0.658579078683445	-0.000444703277316369	NA	NA	NA	NA	NA	NA	0.72143743013185	NA	NA	NA
ae75e0e9a9ac62131e489dcb41d43a79	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.997516616423763	NA	NA	NA	NA	NA	NA	0.658579078683418	0.000275869176886871	NA	NA	NA	0.721429621851837
d94b3b89de7d42c25bfdf73d7049c446	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.997967355831444	0.658579078683463	0.000981441081464197	NA	NA	NA	NA	NA	NA	0.72143743013185	NA	NA	NA
a1400524baaf6a89fc948bbef50b216c	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__socranskii	0.99999998649497	0.974722007190003	4.39968211360764e-05	0.658579078683401	0.0003428009208597	NA	NA	NA	NA	0.980115488938979	0.725361203457171	NA	NA
b9876c148265bf929a15cc90ffc40c04	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.997434276928458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
